"Query","Match","HMDB","PubChem","KEGG","SMILES","Comment"
"PC(P-16:0/20:4(5Z,8Z,11Z,14Z))","PC(P-16:0/20:4(5Z,8Z,11Z,14Z))","HMDB0011220","24779388",NA,"CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PC(P-16:0/20:4(8Z,11Z,14Z,17Z))","PC(P-16:0/20:4(8Z,11Z,14Z,17Z))","HMDB0011221","53480687",NA,"CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PC(P-18:0/18:4(6Z,9Z,12Z,15Z))","PC(P-18:0/18:4(6Z,9Z,12Z,15Z))","HMDB0011247","52923950",NA,"CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PC(P-18:1(11Z)/18:3(6Z,9Z,12Z))","PC(P-18:1(11Z)/18:3(6Z,9Z,12Z))","HMDB0011278","53480747",NA,"CCCCCC/C=C\CCCCCCCC/C=C\OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PC(P-18:1(11Z)/18:3(9Z,12Z,15Z))","PC(P-18:1(11Z)/18:3(9Z,12Z,15Z))","HMDB0011279","53480749",NA,"CCCCCC/C=C\CCCCCCCC/C=C\OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"PC(P-18:1(9Z)/18:3(6Z,9Z,12Z))","PC(P-18:1(9Z)/18:3(6Z,9Z,12Z))","HMDB0011311","53480805",NA,"CCCCCCCC/C=C\CCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PC(P-18:1(9Z)/18:3(9Z,12Z,15Z))","PC(P-18:1(9Z)/18:3(9Z,12Z,15Z))","HMDB0011312","53480807",NA,"CCCCCCCC/C=C\CCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"PC(o-16:1(9Z)/20:4(8Z,11Z,14Z,17Z))","PC(o-16:1(9Z)/20:4(8Z,11Z,14Z,17Z))","HMDB0013415","53481713",NA,"CCCCCC/C=C\CCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PC(18:1(9Z)/18:1(9Z))","PC(18:1(9Z)/18:1(9Z))","HMDB0000593","6437081","C00157","CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC","1"
"PC(14:0/22:2(13Z,16Z))","PC(14:0/22:2(13Z,16Z))","HMDB0007888","52922236","C00157","CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC","1"
"PC(14:1(9Z)/22:1(13Z))","PC(14:1(9Z)/22:1(13Z))","HMDB0007920","53478629","C00157","CCCCCCCC/C=C\CCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(16:0/20:2(11Z,14Z))","PC(16:0/20:2(11Z,14Z))","HMDB0007979","52922420","C00157","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC","1"
"PC(16:1(9Z)/20:1(11Z))","PC(16:1(9Z)/20:1(11Z))","HMDB0008011","52922459","C00157","CCCCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:0/18:2(9Z,12Z))","PC(18:0/18:2(9Z,12Z))","HMDB0008039","6441487","C00157","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PC(18:1(11Z)/18:1(11Z))","PC(18:1(11Z)/18:1(11Z))","HMDB0008070","24778895","C00157","CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC/C=C\CCCCCC","1"
"PC(18:1(11Z)/18:1(9Z))","PC(18:1(11Z)/18:1(9Z))","HMDB0008071","53478721","C00157","CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:1(9Z)/18:1(11Z))","PC(18:1(9Z)/18:1(11Z))","HMDB0008103","53478765","C00157","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC/C=C\CCCCCC","1"
"PC(18:2(9Z,12Z)/18:0)","PC(18:2(9Z,12Z)/18:0)","HMDB0008135","15378085","C00157","CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:1(11Z)/16:1(9Z))","PC(20:1(11Z)/16:1(9Z))","HMDB0008299","52923103","C00157","CCCCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"PC(20:2(11Z,14Z)/16:0)","PC(20:2(11Z,14Z)/16:0)","HMDB0008331","52923161","C00157","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(22:1(13Z)/14:1(9Z))","PC(22:1(13Z)/14:1(9Z))","HMDB0008559","53479167","C00157","CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCC","1"
"PC(22:2(13Z,16Z)/14:0)","PC(22:2(13Z,16Z)/14:0)","HMDB0008590","52923551","C00157","CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PE(18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PE(18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","HMDB0009045","53479643","C00350","CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PE(18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","HMDB0009078","52922113","C00350","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z))","PE(18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z))","HMDB0009109","53479665","C00350","CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))","PE(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))","HMDB0009110","53479666","C00350","CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z))","PE(18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z))","HMDB0009141","52924409","C00350","CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))","PE(18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))","HMDB0009174","52924437","C00350","CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(20:2(11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))","PE(20:2(11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))","HMDB0009302","52924596","C00350","CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(20:3(5Z,8Z,11Z)/20:4(5Z,8Z,11Z,14Z))","PE(20:3(5Z,8Z,11Z)/20:4(5Z,8Z,11Z,14Z))","HMDB0009333","53479759","C00350","CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(20:3(5Z,8Z,11Z)/20:4(8Z,11Z,14Z,17Z))","PE(20:3(5Z,8Z,11Z)/20:4(8Z,11Z,14Z,17Z))","HMDB0009334","53479760","C00350","CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))","PE(20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))","HMDB0009366","52924626","C00350","CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(20:3(8Z,11Z,14Z)/20:4(8Z,11Z,14Z,17Z))","PE(20:3(8Z,11Z,14Z)/20:4(8Z,11Z,14Z,17Z))","HMDB0009367","53479777","C00350","CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(20:4(5Z,8Z,11Z,14Z)/20:3(5Z,8Z,11Z))","PE(20:4(5Z,8Z,11Z,14Z)/20:3(5Z,8Z,11Z))","HMDB0009397","53479788","C00350","CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(20:4(5Z,8Z,11Z,14Z)/20:3(8Z,11Z,14Z))","PE(20:4(5Z,8Z,11Z,14Z)/20:3(8Z,11Z,14Z))","HMDB0009398","52924655","C00350","CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(20:4(8Z,11Z,14Z,17Z)/20:3(5Z,8Z,11Z))","PE(20:4(8Z,11Z,14Z,17Z)/20:3(5Z,8Z,11Z))","HMDB0009430","53479814","C00350","CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(20:4(8Z,11Z,14Z,17Z)/20:3(8Z,11Z,14Z))","PE(20:4(8Z,11Z,14Z,17Z)/20:3(8Z,11Z,14Z))","HMDB0009431","53479815","C00350","CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(20:5(5Z,8Z,11Z,14Z,17Z)/20:2(11Z,14Z))","PE(20:5(5Z,8Z,11Z,14Z,17Z)/20:2(11Z,14Z))","HMDB0009462","52924683","C00350","CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(22:4(7Z,10Z,13Z,16Z)/18:3(6Z,9Z,12Z))","PE(22:4(7Z,10Z,13Z,16Z)/18:3(6Z,9Z,12Z))","HMDB0009589","52924817","C00350","CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O[C@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(22:4(7Z,10Z,13Z,16Z)/18:3(9Z,12Z,15Z))","PE(22:4(7Z,10Z,13Z,16Z)/18:3(9Z,12Z,15Z))","HMDB0009590","52924818","C00350","CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"PE(22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z))","PE(22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z))","HMDB0009621","53479917","C00350","CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(22:5(7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z))","PE(22:5(7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z))","HMDB0009654","53479950","C00350","CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(11Z))","PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(11Z))","HMDB0009685","53479975","C00350","CCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(9Z))","PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(9Z))","HMDB0009686","52924844","C00350","CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PC(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PC(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","HMDB0007958","52922342","C00157","CCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/15:0)","PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/15:0)","HMDB0008724","52923679","C00157","CCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PE(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PE(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","HMDB0009012","9546798","C00350","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(18:1(11Z)/22:5(4Z,7Z,10Z,13Z,16Z))","PE(18:1(11Z)/22:5(4Z,7Z,10Z,13Z,16Z))","HMDB0009043","53479641","C00350","CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(18:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))","PE(18:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))","HMDB0009044","53479642","C00350","CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(18:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))","PE(18:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))","HMDB0009076","53479653","C00350","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))","PE(18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))","HMDB0009077","53479654","C00350","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))","PE(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))","HMDB0009108","52924379","C00350","CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(18:4(6Z,9Z,12Z,15Z)/22:2(13Z,16Z))","PE(18:4(6Z,9Z,12Z,15Z)/22:2(13Z,16Z))","HMDB0009206","52924467","C00350","CCCCC/C=C\C/C=C\CCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(20:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))","PE(20:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))","HMDB0009269","52924565","C00350","CCCCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z))","PE(20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z))","HMDB0009300","52924595","C00350","CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(20:2(11Z,14Z)/20:4(8Z,11Z,14Z,17Z))","PE(20:2(11Z,14Z)/20:4(8Z,11Z,14Z,17Z))","HMDB0009301","53479732","C00350","CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(20:3(5Z,8Z,11Z)/20:3(5Z,8Z,11Z))","PE(20:3(5Z,8Z,11Z)/20:3(5Z,8Z,11Z))","HMDB0009331","53479757","C00350","CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC","1"
"PE(20:3(5Z,8Z,11Z)/20:3(8Z,11Z,14Z))","PE(20:3(5Z,8Z,11Z)/20:3(8Z,11Z,14Z))","HMDB0009332","53479758","C00350","CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(20:3(8Z,11Z,14Z)/20:3(5Z,8Z,11Z))","PE(20:3(8Z,11Z,14Z)/20:3(5Z,8Z,11Z))","HMDB0009364","53479776","C00350","CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(20:3(8Z,11Z,14Z)/20:3(8Z,11Z,14Z))","PE(20:3(8Z,11Z,14Z)/20:3(8Z,11Z,14Z))","HMDB0009365","52924625","C00350","CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(20:4(5Z,8Z,11Z,14Z)/20:2(11Z,14Z))","PE(20:4(5Z,8Z,11Z,14Z)/20:2(11Z,14Z))","HMDB0009396","52924654","C00350","CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(20:4(8Z,11Z,14Z,17Z)/20:2(11Z,14Z))","PE(20:4(8Z,11Z,14Z,17Z)/20:2(11Z,14Z))","HMDB0009429","53479813","C00350","CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(20:5(5Z,8Z,11Z,14Z,17Z)/20:1(11Z))","PE(20:5(5Z,8Z,11Z,14Z,17Z)/20:1(11Z))","HMDB0009461","52924682","C00350","CCCCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(22:2(13Z,16Z)/18:4(6Z,9Z,12Z,15Z))","PE(22:2(13Z,16Z)/18:4(6Z,9Z,12Z,15Z))","HMDB0009558","52924788","C00350","CCCCC/C=C\C/C=C\CCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(22:4(7Z,10Z,13Z,16Z)/18:2(9Z,12Z))","PE(22:4(7Z,10Z,13Z,16Z)/18:2(9Z,12Z))","HMDB0009588","52924816","C00350","CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(11Z))","PE(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(11Z))","HMDB0009619","53479915","C00350","CCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(9Z))","PE(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(9Z))","HMDB0009620","53479916","C00350","CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(22:5(7Z,10Z,13Z,16Z,19Z)/18:1(11Z))","PE(22:5(7Z,10Z,13Z,16Z,19Z)/18:1(11Z))","HMDB0009652","53479948","C00350","CCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(22:5(7Z,10Z,13Z,16Z,19Z)/18:1(9Z))","PE(22:5(7Z,10Z,13Z,16Z,19Z)/18:1(9Z))","HMDB0009653","53479949","C00350","CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:0)","PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:0)","HMDB0009684","52924843","C00350","CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PC(18:0/P-18:1(11Z))","PC(18:0/P-18:1(11Z))","HMDB0008062","53478707","C00157","CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O/C=C\CCCCCCCC/C=C\CCCCCC","1"
"PC(18:0/P-18:1(9Z))","PC(18:0/P-18:1(9Z))","HMDB0008063","53478709","C00157","CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O/C=C\CCCCCC/C=C\CCCCCCCC","1"
"PC(18:1(11Z)/P-18:0)","PC(18:1(11Z)/P-18:0)","HMDB0008094","53478759","C00157","CCCCCCCCCCCCCCCC/C=C\OC(COC(=O)CCCCCCCCC/C=C\CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:1(9Z)/P-18:0)","PC(18:1(9Z)/P-18:0)","HMDB0008127","53478779","C00157","CCCCCCCCCCCCCCCC/C=C\OC(COC(=O)CCCCCCC/C=C\CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:1(11Z)/P-16:0)","PC(20:1(11Z)/P-16:0)","HMDB0008324","53478911","C00157","CCCCCCCCCCCCCC/C=C\OC(COC(=O)CCCCCCCCC/C=C\CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(P-16:0/20:1(11Z))","PC(P-16:0/20:1(11Z))","HMDB0011216","52923904",NA,"CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC/C=C\CCCCCCCC","1"
"PC(P-18:0/18:1(11Z))","PC(P-18:0/18:1(11Z))","HMDB0011242","53480707",NA,"CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC/C=C\CCCCCC","1"
"PC(P-18:0/18:1(9Z))","PC(P-18:0/18:1(9Z))","HMDB0011243","42607428",NA,"CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC","1"
"PC(P-18:1(11Z)/18:0)","PC(P-18:1(11Z)/18:0)","HMDB0011274","53480739",NA,"CCCCCCCCCCCCCCCCCC(=O)O[C@H](CO/C=C\CCCCCCCC/C=C\CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(P-18:1(9Z)/18:0)","PC(P-18:1(9Z)/18:0)","HMDB0011307","53480797",NA,"CCCCCCCCCCCCCCCCCC(=O)O[C@H](CO/C=C\CCCCCC/C=C\CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(o-18:0/18:2(9Z,12Z))","PC(o-18:0/18:2(9Z,12Z))","HMDB0013418","6443070",NA,"CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
